request_id,task_type,category,query_text,base_query_id,repetition_type,prompt_tokens,output_tokens,business_importance,security_sensitivity
202,classification,project_knowledge,Please assist with answer questions about PaymentGateway technical debt backlog for our team?,527,semantic,1327,364,0.675537089321463,0.029130418810241428
203,retrieval,hr_policies,Confirm diversity and inclusion initiatives regarding CloudPlatform hiring pipeline based on current guidelines.,214,semantic,685,237,0.8365845818106009,0.07776936805126683
204,question_answering,it_operations,Analyze capacity planning projections for CloudPlatform infrastructure,112,exact,1210,362,0.8728006469278151,0.08913949927013197
205,classification,it_operations,Evaluate monitoring and alerting configuration for DataLake,435,exact,1218,342,0.7519337315549629,0.4149609097379846
206,reasoning,financial_procedures,Evaluate revenue recognition policy for IdentityService subscription services [ref:206-323143],-1,new,945,245,0.6628851786812976,0.6734510176092048
207,classification,project_knowledge,Answer questions about IdentityService technical debt backlog [ref:207-987014],-1,new,374,140,0.8667150140545139,0.16781026927166015
208,classification,security_policy,Assess data encryption standards for ContentCMS at rest and in transit [ref:208-261138],-1,new,6252,1766,0.651761958054179,0.42578997526815177
209,classification,hr_policies,Review remote work policy applicability to ContentCMS engineering teams [ref:209-787213],-1,new,946,372,0.9225096486853026,0.18978471004820607
210,question_answering,project_knowledge,Summarize sprint deliverables for SecurityOps Q3 roadmap,53,exact,3018,710,0.5667276552729686,0.1395777009564962
211,extraction,compliance,Assess ISO 27001 alignment for SecurityOps information security program,248,exact,1492,462,0.6630554874046635,0.3441079335516505
212,reasoning,compliance,Assess ISO 27001 alignment for IdentityService information security program,486,exact,1277,467,0.7616930127187344,0.20980848783292924
213,question_answering,financial_procedures,Review budget allocation process for MobileApp capital expenditure [ref:213-402192],-1,new,491,161,0.6692231551201413,0.24344180052362563
214,extraction,it_operations,Examine SLA targets regarding AnalyticsEngine production availability within the enterprise framework.,185,semantic,316,81,0.5553010024708057,0.3206097453631607
215,extraction,financial_procedures,Analyze expense approval workflow for DevOpsToolchain operational costs [ref:215-852597],-1,new,544,172,0.5139127438836227,0.06585420366322393
216,question_answering,architecture_standards,Assess microservices decomposition strategy regarding CustomerPortal as soon as possible.,170,semantic,266,93,0.43019749930088186,0.2100033309783536
217,classification,hr_policies,Please assist with evaluate performance review criteria for DevOpsToolchain project contributors within the enterprise framework.,623,semantic,1927,594,0.44303508825494997,0.07714795308052232
218,question_answering,hr_policies,Confirm diversity and inclusion initiatives for DevOpsToolchain hiring pipeline for our team?,481,semantic,322,49,0.7227080357381933,0.3684819066714484
219,classification,it_operations,Review SLA targets for LegacyERP production availability [ref:219-851317],-1,new,1750,484,0.7017353558530554,0.38854921062428305
220,question_answering,hr_policies,Validate diversity and inclusion initiatives for PaymentGateway hiring pipeline [ref:220-390233],-1,new,6042,1266,0.5259168167154415,0.16920584453488785
221,reasoning,hr_policies,Evaluate performance review criteria for LegacyERP project contributors [ref:221-911875],-1,new,1112,207,0.6373481284307312,0.23086240752470827
222,classification,it_operations,Evaluate monitoring and alerting configuration for MLPipeline,389,exact,353,38,0.8589972002344562,0.2529924593506721
223,classification,security_policy,Analyze incident response procedures for DevOpsToolchain security breaches,742,exact,624,99,0.8847350625617395,0.09302928583595857
224,summarization,hr_policies,Examine remote work guideline applicability to MobileApp engineering teams as soon as possible.,100,semantic,359,71,0.8496541174392576,0.23764799401087333
225,retrieval,it_operations,Review SLA targets for AnalyticsEngine production availability [ref:225-318029],-1,new,330,124,0.611378406816176,0.19842708774693404
226,question_answering,financial_procedures,Assess procurement compliance for DevOpsToolchain vendor contracts [ref:226-988650],-1,new,3176,756,0.4330505906875044,0.1649038609008113
227,question_answering,architecture_standards,Investigate container orchestration approach for DataLake workloads for our team?,477,semantic,221,41,0.4929432458394204,0.2767040001047942
228,question_answering,project_knowledge,Summarize sprint deliverables for DataLake Q3 roadmap [ref:228-112416],-1,new,211,50,0.867950100068064,0.2092886196588801
229,question_answering,hr_policies,Examine remote work policy applicability to CustomerPortal engineering teams based on current guidelines.,790,semantic,784,105,0.9277554523853168,0.3404962147303882
230,summarization,project_knowledge,Answer questions about MLPipeline technical debt backlog,230,exact,422,86,0.7405330393784026,0.078711428081691
231,question_answering,security_policy,Evaluate MFA enforcement for MLPipeline privileged accounts [ref:231-698351],-1,new,1090,154,0.7149861604528658,0.4274336782863518
232,retrieval,it_operations,Assess disaster recovery plan for IdentityService critical services,621,exact,1132,277,0.7451693895282981,0.2600057185091787
233,retrieval,hr_policies,Assess onboarding procedures for IdentityService new team members [ref:233-686606],-1,new,1300,328,0.7025356033619985,0.2495309707169736
234,classification,hr_policies,Validate diversity and inclusion initiatives for MobileApp hiring pipeline [ref:234-912194],-1,new,1132,449,0.9141506196505103,0.27007758275511673
235,question_answering,project_knowledge,Extract key requirements from MLPipeline stakeholder meeting notes,43,exact,1938,488,0.8472980838359521,0.3105412830106833
236,reasoning,it_operations,Analyze capacity planning projections for DevOpsToolchain infrastructure [ref:236-628891],-1,new,842,149,0.9031205530536772,0.20439170134380688
237,retrieval,it_operations,Analyze capacity planning projections for ContentCMS infrastructure [ref:237-632250],-1,new,287,46,0.692516270053356,0.16362011756752423
238,summarization,architecture_standards,Evaluate microservices decomposition strategy for PaymentGateway [ref:238-315226],-1,new,1369,450,0.7522126082275914,0.04518301004876657
239,classification,compliance,Verify PCI-DSS specifications for PaymentGateway payment processing for our team?,767,semantic,2900,730,0.6199852305767225,0.3221125771423583
240,reasoning,project_knowledge,Reason through trade-offs for LegacyERP technology migration path,539,exact,1761,214,0.9458303291834331,0.40344409410220206
241,retrieval,compliance,Assess ISO 27001 alignment regarding PaymentGateway information security program within the enterprise framework.,537,semantic,1532,237,0.9712188296841362,0.3296622382301057
242,classification,project_knowledge,Reason through trade-offs for DevOpsToolchain technology migration path [ref:242-689278],-1,new,314,81,0.38559095349735834,0.1246446730283892
243,classification,financial_procedures,Confirm financial close protocols regarding IdentityService quarterly reporting as soon as possible.,350,semantic,460,99,0.7586936311562196,0.12126935970154899
244,retrieval,security_policy,Validate network segmentation rules for IdentityService production environment [ref:244-885616],-1,new,7530,1428,0.8994156009653371,0.39087799361262876
245,summarization,project_knowledge,Classify risk items identified in LegacyERP project retrospective [ref:245-125103],-1,new,3353,517,0.9419136559321379,0.06011913226069518
246,summarization,security_policy,Review access control policy for ContentCMS under SOC2 requirements [ref:246-109290],-1,new,133,34,0.5334474771307698,0.2767273789688558
247,extraction,compliance,Verify GDPR data retention compliance regarding DataLake customer records based on current guidelines.,656,semantic,850,239,0.7374857165631223,0.015688251507640676
248,retrieval,it_operations,Review SLA targets for PaymentGateway production availability,8,exact,401,107,0.5273937273076293,0.18403571174513833
249,retrieval,hr_policies,Examine remote work policy applicability to DevOpsToolchain engineering teams within the enterprise framework.,718,semantic,436,58,0.6853723421157542,0.15471784314366596
250,reasoning,financial_procedures,Confirm financial close protocols for ContentCMS quarterly reporting based on current guidelines.,110,semantic,268,70,0.6716023496507245,0.4285092735603715
251,extraction,project_knowledge,Extract key requirements from SecurityOps stakeholder meeting notes [ref:251-32491],-1,new,356,54,0.8102380133084875,0.20816799950714854
252,classification,it_operations,Review SLA targets regarding LegacyERP production availability based on current guidelines.,540,semantic,381,132,0.5575278030874681,0.22950470301309447
253,question_answering,project_knowledge,I need to classify risk items identified in DataLake project retrospective for our team?,288,semantic,1456,337,0.37634042399719286,0.2645657706697242
254,question_answering,architecture_standards,Analyze container orchestration approach for MLPipeline workloads,632,exact,139,20,0.5243934773859017,0.38804888824738243
255,question_answering,hr_policies,Evaluate perregardingmance review criteria for PaymentGateway project contributors based on current guidelines.,184,semantic,254,55,0.6821389342658849,0.0642481111399745
256,summarization,it_operations,Review SLA targets for MLPipeline production availability [ref:256-242877],-1,new,1833,417,0.5452941073163778,0.5592653469169001
257,classification,security_policy,Validate network segmentation rules for ContentCMS production environment [ref:257-506984],-1,new,1703,458,0.58371135029297,0.07185301528483752
258,question_answering,hr_policies,Assess onboarding procedures for CloudPlatform new team members [ref:258-876990],-1,new,151,36,0.4544763749923059,0.13475225558161405
